Time,Amplitude
0.092,0.5973966864241941
0.093,0.5218879696313098
0.094,0.7044959480880348
0.095,0.014653951271317078
0.096,0.9900757034608096
0.097,0.8172617778826029
0.098,0.5285447011822025
0.099,0.3669727052620516
0.1,0.23489711736104013
0.101,0.24496115116563466
0.102,0.6739057135494712
0.103,0.522236863177013
0.104,0.48628435858964014
0.105,0.18205198410226442
0.106,0.881968214274526
0.107,0.656365275664365
0.108,0.051080545099641994
0.109,0.6129308131573644
0.11,0.6730552292672115
0.111,0.6948144038667643
0.112,0.26325279660312595
0.113,0.7456318781528416
0.114,0.3179631101532888
0.115,0.015413432317842535
0.116,0.8139751300774932
0.117,0.7553522068162989
0.118,0.8055801828719764
0.119,0.8018511290670247
0.12,0.19808538131038467
0.121,0.6381040192691655
0.122,0.4360772278010834
0.123,0.5009406217305175
0.124,0.8485162459910888
0.125,0.4076750743792764
0.126,0.008698766084456189
0.127,0.20123311435776503
0.128,0.3870511654631449
0.129,0.4151383622596241
0.13,0.8066219709406754
0.131,0.7892934146336842
0.132,0.8578335886180694
0.133,0.8392779868745576
0.134,0.04559001374172289
0.135,0.2178484564782477
0.136,0.44228563775856367
0.137,0.656195002839661
0.138,0.03170156475980124
0.139,0.696083406704764
0.14,0.4723647800365657
0.141,0.3626617761055341
0.142,0.658045913042996
0.143,0.8525494947881637
0.144,0.1558831331563686
0.145,0.16625178069772673
0.146,0.5951379917711658
0.147,0.06835745724224629
0.148,0.21353974245291274
0.149,0.988211633093982
0.15,0.10137448040957886
0.151,0.9779553158040126
0.152,0.1803129084288495
0.153,0.25218397367284784
0.154,0.9932010032264401
0.155,0.6013993736826564
0.156,0.7949848912160461
0.157,0.6636831945688529
0.158,0.9782369951722373
0.159,0.28941098252729724
0.16,0.026330154969794184
0.161,0.509648170660763
0.162,0.5210073520541999
0.163,0.4060774047751524
0.164,0.428505326849694
0.165,0.9739191947159258
0.166,0.2796380702080443
0.167,0.47521976694129753
0.168,0.3715112313960195
0.169,0.8016551628490857
0.17,0.18918179688529935
0.171,0.6037008303834236
0.172,0.005797791590585466
0.173,0.17197995521032838
0.174,0.16275694344836367
0.175,0.558735957429546
0.176,0.06727522108562423
0.177,0.9146256377003922
0.178,0.29326581741150304
0.179,0.9151900583824762
0.18,0.2017236422277865
0.181,0.18151578097811583
0.182,0.8706955875496241
0.183,0.7811661278587656
0.184,0.5626509625502918
0.185,0.5309680628509758
0.186,0.6084605551789845
0.187,0.1634621174876354
0.188,0.8565652830692227
0.189,0.3504944932295898
0.19,0.22545258233656817
0.191,0.2746366715914258
0.192,0.8544531389317989
0.193,0.7240497028159392
0.194,0.3982701904047775
0.195,0.6877029191243252
0.196,0.4415661170323181
0.197,0.8675819945479039
0.198,0.1816622317258728
0.199,0.7006517536111773
0.2,0.3455770075430963
0.201,0.2901736225628119
0.202,0.9373814110322497
0.203,0.7930932518145863
0.204,0.896963914130631
0.205,0.6849390883753622
0.206,0.37285582860892486
0.207,0.8203224987644919
0.208,0.27190060072021005
0.209,0.4774100385800887
0.21,0.3937174825125006
0.211,0.9423851283197914
0.212,0.5483872130510284
0.213,0.7944622095914756
0.214,0.6090192408263937
0.215,0.6629798901846763
0.216,0.47876323592351244
0.217,0.28854867271148654
0.218,0.4327641125875261
0.219,0.5888380936078156
0.22,0.16901240367657988
0.221,0.9261366344174636
0.222,0.7657261416950859
0.223,0.1767660451171812
0.224,0.8021076300173948
0.225,0.2631164786394252
0.226,0.710020583600808
0.227,0.4740376804663171
0.228,0.723983716150091
0.229,0.07238867469454102
0.23,0.09708844085283885
0.231,0.6339448694850527
0.232,0.6328054391672551
0.233,0.7958482854441249
0.234,0.3806343225140142
0.235,0.9883763216902602
0.236,0.6227138115101203
0.237,0.48381645112017135
0.238,0.5535559152457227
0.239,0.10719552634841267
0.24,0.2789828983505165
0.241,0.8965590232313496
0.242,0.13428681890420613
0.243,0.6544533780386762
0.244,0.1607332216102576
0.245,0.22615741774845455
0.246,0.28184211666991754
0.247,0.7637562785953104
0.248,0.7490672877436954
0.249,0.36478632745543793
0.25,0.3332670322472032
0.251,0.9905207549902838
0.252,0.1974270261030543
0.253,0.5144122438846619
0.254,0.9014706866492239
0.255,0.9962217181531399
0.256,0.012780225085821217
0.257,0.6502048407944211
0.258,0.9352554863071789
0.259,0.06052635429068287
0.26,0.9176746517047041
0.261,0.38183645107524533
0.262,0.22700775789553052
0.263,0.6509470396277062
0.264,0.3268561769059609
0.265,0.8612423167163801
0.266,0.6593367281750653
0.267,0.820364767002382
0.268,0.7024338262849998
0.269,0.9592571195475657
0.27,0.09518739784089181
0.271,0.7568488019266655
0.272,0.0399493984104603
0.273,0.36044952068110847
0.274,0.7706986739362
0.275,0.1579896611969912
0.276,0.05512103647526878
0.277,0.9548786258180099
0.278,0.4609597687760425
0.279,0.9572414924177227
0.28,0.21223729388493817
0.281,0.39181253674652206
0.282,0.1693375578458639
0.283,0.20357861200854954
0.284,0.18192968391595787
0.285,0.6781090902164573
0.286,0.2899788863316749
0.287,0.5577314324041074
0.288,0.7309844604832026
0.289,0.3085435074627406
0.29,0.6643064984702941
0.291,0.702802222819663
0.292,0.8402549752788071
0.293,0.2793640734373045
0.294,0.8358744870424829
0.295,0.15021935527008956
0.296,0.4531185580050213
0.297,0.8196682900605434
0.298,0.22516390685142473
0.299,0.6642938550707551
0.3,0.8740001100215257
0.301,0.19408550883533193
0.302,0.4797171405165649
0.303,0.18474545480817772
0.304,0.2834262913713611
0.305,0.8609735229013055
0.306,0.44512428302111096
0.307,0.14473088561883007
0.308,0.5185565809927329
0.309,0.18732968706809738
0.31,0.053266864272175085
0.311,0.10683542003719593
0.312,0.8499059313481245
0.313,0.4414891139431718
0.314,0.0027982437926781234
0.315,0.3875205979012938
0.316,0.006511506968485792
0.317,0.9961093348719501
0.318,0.563252731432152
0.319,0.9046028971936959
0.32,0.481628023550416
0.321,0.7399399499968015
0.322,0.052630828572195254
0.323,0.727729767194227
0.324,0.33259796594146773
0.325,0.0857133851192311
0.326,0.03661353432631975
0.327,0.04549267266693369
0.328,0.6314960904031337
0.329,0.25318724933665804
0.33,0.026397258429152082
0.331,0.7410448243302595
0.332,0.4395651429303713
0.333,0.34429683710917725
0.334,0.5042820337474454
0.335,0.7442276836653625
0.336,0.9840829533739951
0.337,0.24628913001013153
0.338,0.10602013645130515
0.339,0.5554115316105291
0.34,0.2628829564076719
0.341,0.8943505386036664
0.342,0.8636907051388704
0.343,0.8663793457108107
0.344,0.3144123628356684
0.345,0.9822381175132133
0.346,0.7148491594438211
0.347,0.4118811586015325
0.348,0.41831113700864186
0.349,0.31573271328376695
0.35,0.6255901954481491
0.351,0.7691529297232436
0.352,0.18475653098851763
0.353,0.007591010004252885
0.354,0.6585616223550286
0.355,0.3916423436234654
0.356,0.8439180348654255
0.357,0.3761702828664997
0.358,0.39580805539215924
0.359,0.6836807515298239
0.36,0.22753288857270326
0.361,0.9807608042912158
0.362,0.4962186068703265
0.363,0.7468390860714199
0.364,0.6707211587552505
0.365,0.7826179590571564
0.366,0.41768654698710794
0.367,0.710045451583692
0.368,0.696074990034403
0.369,0.6622178559880966
0.37,0.7951271870352089
0.371,0.06078493434669929
0.372,0.8453213061349187
0.373,0.9743076054011571
0.374,0.7436219991830253
0.375,0.5554172529018923
0.376,0.32958263070254423
0.377,0.4478448527540405
0.378,0.13060845478604421
0.379,0.10297095789795696
0.38,0.40187318541493333
0.381,0.17254627368659703
0.382,0.730586400007817
0.383,0.5293526719474898
0.384,0.30181930260272305
0.385,0.2153179475437812
0.386,0.7651858069793132
0.387,0.40113328869612563
0.388,0.19125189213056637
0.389,0.996630196983464
0.39,0.043082489979537786
0.391,0.690335956236675
0.392,0.23006906989358256
0.393,0.2798949308084123
0.394,0.7901626288242454
0.395,0.120036184401632
0.396,0.490352295473916
0.397,0.3756388456186204
0.398,0.27779425487178155
0.399,0.5351357380791716
0.4,0.44196055061581785
0.401,0.21961624361885612
0.402,0.6360523523962485
0.403,0.8030348813493812
0.404,0.16688068894142682
0.405,0.29335650017303694
0.406,0.7600318681647197
0.407,0.5807979542763451
0.408,0.7962627140554391
0.409,0.8696799448418516
0.41,0.7022108430266526
0.411,0.09980030938614537
0.412,0.9301190352303327
0.413,0.713021450401238
0.414,0.7816070033238175
0.415,0.4585218071972338
0.416,0.11743861616619
0.417,0.9597440194956727
0.418,0.8828813155935469
0.419,0.7329563259354039
0.42,0.9713457432912922
0.421,0.3500351652992525
0.422,0.6211429285573133
0.423,0.18412991054719152
0.424,0.15391831857248894
0.425,0.947823581579987
0.426,0.9713487512286019
0.427,0.23349552908634796
0.428,0.041465685883690484
0.429,0.37615044198496916
0.43,0.17578886375292058
0.431,0.1385350185563481
0.432,0.9687158241173769
0.433,0.7791982339899145
0.434,0.7102985951225665
0.435,0.5248572865726759
0.436,0.49723492099634237
0.437,0.29136221593493417
0.438,0.11589452801867228
0.439,0.11995976286619447
0.44,0.7414084022212153
0.441,0.9721014171982388
0.442,0.8914519434096492
0.443,0.1897589412483528
0.444,0.21885830452982225
0.445,0.24505966315225391
0.446,0.9980019524935066
0.447,0.46348136431629405
0.448,0.35287455287510283
0.449,0.057264659608713075
0.45,0.6038459040182634
0.451,0.3200026552085674
0.452,0.1258046614495535
0.453,0.8472265468397446
0.454,0.11293038964833779
0.455,0.8056895575171416
0.456,0.5843160581785861
0.457,0.5507854145929291
0.458,0.6568727195292906
0.459,0.3193052255395138
0.46,0.9397560343892606
0.461,0.6351213716013466
0.462,0.19058475258166796
0.463,0.8410665744304866
0.464,0.8892481889492244
0.465,0.1995870982538107
0.466,0.9797704448523543
0.467,0.7150361515941932
0.468,0.5972610348178234
0.469,0.9306851623084962
0.47,0.6500306935558896
0.471,0.9684502556306098
0.472,0.5534647100068069
0.473,0.465329755965026
0.474,0.2753629432241754
0.475,0.8988151935681189
0.476,0.44862632388007606
0.477,0.12374210969196076
0.478,0.2373986361336028
0.479,0.2109789499969167
0.48,0.29244612417517757
0.481,0.014025454945029492
0.482,0.1540868126730548
0.483,0.739610097704183
0.484,0.887349751064936
0.485,0.43945217374741286
0.486,0.698619577160188
0.487,0.4163488729133862
0.488,0.537924965750931
0.489,0.8554408117644885
0.49,0.21225833908438707
0.491,0.3014247942080379
0.492,0.6787616009085545
0.493,0.5684787891350455
0.494,0.2873377013651027
0.495,0.11223788786044053
0.496,0.2592059380841043
0.497,0.9668762273023312
0.498,0.7614968914735811
0.499,0.3352486091592771
0.5,0.703536176953775
0.501,0.30630630535647185
0.502,0.4810803523141526
0.503,0.940458793171481
0.504,0.5858613596720491
0.505,0.37284217830932
0.506,0.44180269123800997
0.507,0.9953206953822394
0.508,0.668768971695034
0.509,0.2411348348275082
0.51,0.46216552790921006
0.511,0.8432420886319542
0.512,0.08005646023099078
0.513,0.8296084747820452
0.514,0.49593927267063
0.515,0.5638344789700807
0.516,0.9113302049243648
0.517,0.24593787013353385
0.518,0.5662758987583921
0.519,0.047344742518156235
0.52,0.9790708938016162
0.521,0.20016559668980083
0.522,0.0013086433000828457
0.523,0.87618471789359
0.524,0.05354442367301793
0.525,0.42913533563560946
0.526,0.3651932550184397
0.527,0.4631625811085347
0.528,0.9584969062867686
0.529,0.901678074968782
0.53,0.5222052671270102
0.531,0.06607548773137162
0.532,0.9528661410212214
0.533,0.21433180309851518
0.534,0.5027733504475701
0.535,0.24670335313500147
0.536,0.03547457800303455
0.537,0.6664499267952432
0.538,0.2398850751289846
0.539,0.6950995100022125
0.54,0.7710703206877969
0.541,0.6752736452743037
0.542,0.35637560648336575
0.543,0.6048741199018487
0.544,0.22603702770780487
0.545,0.9233980585286917
0.546,0.26935322554965924
0.547,0.8343721112988033
0.548,0.6115877220876103
0.549,0.40837101872328574
0.55,0.7821332416733532
0.551,0.3480059430855512
0.552,0.48270928786580836
0.553,0.9625186253196455
0.554,0.18852658957874657
0.555,0.261124690507071
0.556,0.026359820261297462
0.557,0.25101436090297313
0.558,0.13693158180568632
0.559,0.6737157766109189
0.56,0.9457687572547627
0.561,0.9435989965105873
0.562,0.08064144528723238
0.563,0.9432188874020845
0.564,0.7871554526277171
0.565,0.28349329973803195
0.566,0.717868179581801
0.567,0.007214421252684455
0.568,0.7671349421993219
0.569,0.7793061394314595
0.57,0.9409969865894464
0.571,0.5062522787888997
0.572,0.8551847846809001
0.573,0.2649279501768741
0.574,0.9989124689719273
0.575,0.6505216192378698
0.576,0.6744018818622316
0.577,0.39430213405094494
0.578,0.6223219203340329
0.579,0.08158599077418272
0.58,0.2261276709136537
0.581,0.7786212787235289
0.582,0.4437695606804144
0.583,0.5434788504755954
0.584,0.9116624363190966
0.585,0.00880636570925919
0.586,0.937148525432001
0.587,0.918957915920379
0.588,0.20848291844285627
0.589,0.09388539991989875
0.59,0.9907288552653577
0.591,0.5637791460596655
0.592,0.3960877241030073
0.593,0.46042572346395205
0.594,0.19381382891008347
0.595,0.028454409405345382
0.596,0.6456308336598908
0.597,0.036394727330554266
0.598,0.8155796168509793
0.599,0.32790719964607495
0.6,0.6079399606387181
0.601,0.7706347989893887
0.602,0.518164303355032
0.603,0.8398491001356531
0.604,0.5312964329668883
0.605,0.22000989867705445
0.606,0.7759554580339939
0.607,0.9922843632993292
0.608,0.8729201521596399
0.609,0.6757620036711174
0.61,0.7684513397011985
0.611,0.8964592362581069
0.612,0.6722226985969167
0.613,0.7099226487379624
0.614,0.29393014395204264
0.615,0.7400470201984626
0.616,0.8284046952679978
0.617,0.5004126409752286
0.618,0.28886930613735773
0.619,0.41502892070470054
0.62,0.4450646972839769
0.621,0.24566531233708744
0.622,0.8077250785757798
0.623,0.6046137497998454
0.624,0.9826222937349545
0.625,0.8329085586918595
0.626,0.3018413268751723
0.627,0.5914531731742115
0.628,0.8944824415419921
0.629,0.37649928540216615
0.63,0.5742759125823238
0.631,0.48945870672059033
0.632,0.9681283059703598
0.633,0.09026505120398831
0.634,0.1864409266618683
0.635,0.27679768731235
0.636,0.1205260289427752
0.637,0.9589528140985046
0.638,0.12549969467811284
0.639,0.04285055364179169
0.64,0.37479045812802847
0.641,0.9250130570709758
0.642,0.9686475692231908
0.643,0.7092732002675073
0.644,0.6628638664124477
0.645,0.7875350484218138
0.646,0.7084564003286249
0.647,0.9243339867912729
0.648,0.5717229335742327
0.649,0.07001639354879985
0.65,0.6985192571373572
0.651,0.047614453258003286
0.652,0.04151380765238699
0.653,0.9028485764630035
0.654,0.9432935557046879
0.655,0.36732746334043676
0.656,0.0027085514432997337
0.657,0.7814177006806668
0.658,0.9729638240177286
0.659,0.7142338900176145
0.66,0.48676385156125723
0.661,0.8336336030637578
0.662,0.6094111362333564
0.663,0.33143308203562616
0.664,0.7406711979842516
0.665,0.2069175974655375
0.666,7.714725419039059e-05
0.667,0.707693509344111
0.668,0.3664331125645006
0.669,0.060249832594230446
0.67,0.9256550826239178
0.671,0.01342603840996559
0.672,0.27336155784489824
0.673,0.15750267643643578
0.674,0.8330998897045311
0.675,0.22466135546580468
0.676,0.4883504000768979
0.677,0.89754150931382
0.678,0.3308128725600562
0.679,0.47052302693223047
0.68,0.7955173427648512
0.681,0.3835764320680758
0.682,0.28148468753292233
0.683,0.9205436192902962
0.684,0.9924371744851019
0.685,0.002841461072877527
0.686,0.7223951291114743
0.687,0.4773498569995601
0.688,0.8477359687959852
0.689,0.7003169296266788
0.69,0.8577213549040229
0.691,0.17307703833229715
0.692,0.6255319456045918
0.693,0.9710535721702456
0.694,0.5307420174067492
0.695,0.5763079419281131
0.696,0.666883322519206
0.697,0.4950767974749287
0.698,0.10187225761062046
0.699,0.5186654184193245
0.7,0.47760624504687454
0.701,0.06285339181085692
0.702,0.4779759985297739
0.703,0.41182252226512717
0.704,0.9886972572583834
0.705,0.819189742845963
0.706,0.48522935523615907
0.707,0.7872743372415206
0.708,0.6910910056798195
0.709,0.6219159644688763
0.71,0.5870377298689322
0.711,0.8420578317074718
0.712,0.16511010958633676
0.713,0.5687222192816123
0.714,0.4124403075487929
0.715,0.5757523914630448
0.716,0.9066343560153157
0.717,0.8654951170646655
0.718,0.9142764489644862
0.719,0.8684563768899429
0.72,0.8263446953044987
0.721,0.35304662320643987
0.722,0.29082075512503636
0.723,0.3738608220140801
0.724,0.2766870062925313
0.725,0.17171600032089518
0.726,0.3536508106681924
0.727,0.702265769564083
0.728,0.44239724711896367
0.729,0.4929611286333051
0.73,0.04261778763229285
0.731,0.020494211972409415
0.732,0.09499453455285023
0.733,0.045679314858107056
0.734,0.22298244037705406
0.735,0.9788895406960606
0.736,0.03388583758836916
0.737,0.172025981428803
0.738,0.374596200463718
0.739,0.046514640482882785
0.74,0.31854166419694563
0.741,0.41985417871204966
0.742,0.09726070967332001
0.743,0.2661551811922753
0.744,0.32607637448290927
0.745,0.1689179256888763
0.746,0.8317691739101043
0.747,0.4317554060386426
0.748,0.18257613572320952
0.749,0.01854820636065646
0.75,0.5003203572514809
0.751,0.7495622371019908
0.752,0.2529131699470619
0.753,0.26145747332618385
0.754,0.413743161425535
0.755,0.5950469595550729
0.756,0.6420475949202435
0.757,0.07290574703012487
0.758,0.37833676056392285
0.759,0.49517885914421345
0.76,0.5530257190711957
0.761,0.9491069663886147
0.762,0.3332101471031532
0.763,0.0140629919701728
0.764,0.2683033847653832
0.765,0.9508020708793576
0.766,0.6560736665237701
0.767,0.20930267304002192
0.768,0.018044983428333716
0.769,0.7081211003452067
0.77,0.40541601846259845
0.771,0.05233616830939802
0.772,0.765213253762146
0.773,0.8157326519871146
0.774,0.8140095367948398
0.775,0.3010220158745729
0.776,0.10225849862175473
0.777,0.2438398596358924
0.778,0.3195787824693238
0.779,0.8694562463412575
0.78,0.358531508894983
0.781,0.5634004579366549
0.782,0.9845940889560234
0.783,0.28958488077230227
0.784,0.6963809268162042
0.785,0.9000380465370348
0.786,0.1517362697988015
0.787,0.601873029335061
0.788,0.15037833745927376
0.789,0.9423836106781317
0.79,0.587601583969535
0.791,0.14533943333499277
0.792,0.4314999063938615
0.793,0.6848052558418882
0.794,0.07994498669907357
0.795,0.7987178922391027
0.796,0.1302339386721061
0.797,0.561751295521433
0.798,0.1148272840313116
0.799,0.39785256195851615
0.8,0.15161047888763401
0.801,0.9799495090157025
0.802,0.9732655478476847
0.803,0.5874677722185827
0.804,0.4039006168813509
0.805,0.6411533018393232
0.806,0.017222391469188802
0.807,0.3698677182212394
0.808,0.6691136548382347
0.809,0.3842728017417818
0.81,0.3819572623364509
0.811,0.4056728314310989
0.812,0.39361830881679094
0.813,0.6306134984123809
0.814,0.049824173499939284
0.815,0.6946116859718652
0.816,0.8886824168989197
0.817,0.734241468393404
0.818,0.09895259773287557
0.819,0.7227853539087211
0.82,0.881632891666821
0.821,0.14070277410099874
0.822,0.10362872712493076
0.823,0.1770648138024058
0.824,0.2981379637430921
0.825,0.32709499343534243
0.826,0.6046373602322669
0.827,0.6838933666573986
0.828,0.5500259482352943
0.829,0.8278304168890241
0.83,0.4754754866771618
0.831,0.8173068319976659
0.832,0.08970945852712409
0.833,0.7858681438168842
0.834,0.007841142320832328
0.835,0.5336791636481356
0.836,0.4184376205135072
0.837,0.03779961345513838
0.838,0.1678995537183925
0.839,0.4623676771168559
0.84,0.59308868086173
0.841,0.6582960930225945
0.842,0.332637824966847
0.843,0.8843843819682843
0.844,0.8239372129553848
0.845,0.5793307151750271
0.846,0.9657153755811501
0.847,0.22976612139882302
0.848,0.001439583348481821
0.849,0.8414747781547224
0.85,0.1965061366005103
0.851,0.12806602337943407
0.852,0.5779290175875978
0.853,0.0957887477509991
0.854,0.478138354142545
0.855,0.1426849987237595
0.856,0.8185624328111627
0.857,0.14284313868227805
0.858,0.13785928037978945
0.859,0.35412200806996397
0.86,0.6706570180531134
0.861,0.2933107209560849
0.862,0.7354897680261191
0.863,0.7696108132804405
0.864,0.5959870010385391
0.865,0.29203116750565894
0.866,0.8042053913079477
0.867,0.15563050894588282
0.868,0.26488164091018385
0.869,0.9438422928130714
0.87,0.29804611155082916
0.871,0.5789382777874592
0.872,0.14954676060575
0.873,0.11529498812272232
0.874,0.549572117042731
0.875,0.3345827297395808
0.876,0.7077071728663151
0.877,0.38049205570228795
0.878,0.5278092249457234
0.879,0.2819461284829661
0.88,0.3830813805182638
0.881,0.22830840656676232
0.882,0.6498332081483609
0.883,0.9744382602354399
0.884,0.12718745225465533
0.885,0.276687637210698
0.886,0.8984804398983798
0.887,0.5335555518777761
0.888,0.8450177698059848
0.889,0.5137841290698323
0.89,0.5023874951827024
0.891,0.15918620898993918
0.892,0.635773416790189
0.893,0.6875643100591562
0.894,0.812482166003139
0.895,0.33972344069327
0.896,0.4336624737466397
0.897,0.43145331818702126
0.898,0.2954322504104968
0.899,0.9781439876926722
0.9,0.44899712351215626
0.901,0.5474017642692072
0.902,0.3312237382749835
0.903,0.4193157109506066
0.904,0.6574439368457841
0.905,0.12896489452455162
0.906,0.4505198386201691
0.907,0.34896910417301463
0.908,0.40698511441878116
0.909,0.9377485115946518
0.91,0.24280262640563977
0.911,0.15921069029362211
0.912,0.20338924739152753
0.913,0.6634233062535051
0.914,0.2532538457985426
0.915,0.9230776359604677
0.916,0.25247653074035603
0.917,0.11695725876996266
0.918,0.9423989555537415
0.919,0.9903067611341592
0.92,0.7720004609408444
0.921,0.6190173563387322
0.922,0.6208023947961984
0.923,0.749322175229366
0.924,0.7476815938643171
0.925,0.14203952191369684
0.926,0.01935119240937111
0.927,0.09031864289058977
0.928,0.13513588253927178
0.929,0.19869663463363885
0.93,0.8775643664524584
0.931,0.44538323009249314
0.932,0.6057434761962917
0.933,0.45279879057230743
0.934,0.7059816370286391
0.935,0.8690046253686717
0.936,0.5305477242189752
0.937,0.925659428777907
0.938,0.6490238209618184
0.939,0.21990214960018906
0.94,0.6357973358787812
0.941,0.47151554566096165
0.942,0.8758975385025383
0.943,0.44666183189251596
0.944,0.6277997108884803
0.945,0.8701976626566313
0.946,0.4782676745924377
0.947,0.41969989885486825
0.948,0.1583113403988231
0.949,0.015160276690088459
0.95,0.6421423871825304
0.951,0.7966371565974236
0.952,0.7327538463794776
0.953,0.1557029341001771
0.954,0.5412398780061249
0.955,0.8226284166436625
0.956,0.38530021670779346
0.957,0.5692898678263869
0.958,0.48040360508266655
0.959,0.7414027169197313
0.96,0.16465467538509104
0.961,0.10886199149633569
0.962,0.18904721500498145
0.963,0.0278151917106777
0.964,0.8789066325200942
0.965,0.5317431332473801
0.966,0.47763808223596416
0.967,0.29245373410868425
0.968,0.6773952347510797
0.969,0.0005199770461554731
0.97,0.9995576874803263
0.971,0.7216384296239915
0.972,0.7839377757343354
0.973,0.042073343515134254
0.974,0.8783097767317964
0.975,0.2097567626871163
0.976,0.24817426646889107
0.977,0.04390376570584431
0.978,0.06142551978626343
0.979,0.9750995446125916
0.98,0.025757003397365308
0.981,0.5413059932996536
0.982,0.5272577317896507
0.983,0.6713077300455437
0.984,0.369799018896929
0.985,0.416894932423564
0.986,0.21405027494250284
0.987,0.8802088639878586
0.988,0.17739015065168195
0.989,0.10275538399532191
0.99,0.7939357780008923
0.991,0.41038799268927195
0.992,0.8279659354788623
0.993,0.23198434367085263
0.994,0.5935636035988615
0.995,0.5390897535555775
0.996,0.21610379817201575
0.997,0.7877225625422428
0.998,0.9646413371120525
0.999,0.7071213485125741
