Time,Amplitude
0.14200000000000002,-0.03404798850648661
0.14300000000000002,-0.026740306271732933
0.14400000000000002,-0.02008078584668399
0.145,-0.014203952192020641
0.146,-0.009227648108476816
0.147,-0.005251076484043785
0.148,-0.0023531540185847133
0.149,-0.0005912027113793711
0.15,0.0
0.151,-0.0005912027113793572
0.152,-0.002353154018584644
0.153,-0.005251076484043646
0.154,-0.009227648108476746
0.155,-0.014203952192020572
0.156,-0.02008078584668392
0.157,-0.026740306271732864
0.158,-0.034047988506486736
0.159,-0.04185486339369424
0.16,-0.04999999999999995
0.161,-0.05831319281900636
0.162,-0.0666178107892099
0.163,-0.07473376254580023
0.164,-0.08248053043344145
0.165,-0.08968022466674203
0.166,-0.09616060865440704
0.167,-0.10175804690807125
0.168,-0.10632032813137626
0.169,-0.10970931801060896
0.17,-0.11180339887498948
0.171,-0.11249965672087184
0.17200000000000001,-0.1117157800473976
0.17300000000000001,-0.10939163946929353
0.17400000000000002,-0.10549052208437912
0.17500000000000002,-0.09999999999999987
0.176,-0.09293241817851655
0.177,-0.08432499275643286
0.178,-0.07423951713025292
0.179,-0.0627616792879009
0.18,-0.0500000000000001
0.181,-0.03608440747367355
0.182,-0.021164469818361988
0.183,-0.00540731208772853
0.184,0.011004750341392373
0.185,0.027876825791752456
0.186,0.04500426751629629
0.187,0.06217565863993721
0.188,0.07917591469507257
0.189,0.09578945573615136
0.19,0.11180339887498937
0.191,0.1270107217067086
0.192,0.14121334750228617
0.193,0.15422510422147095
0.194,0.16587451133096626
0.195,0.17600735106701004
0.196,0.1844889841172494
0.197,0.19120637366169407
0.198,0.19606978624431093
0.199,0.19901414297427494
0.2,0.2
0.201,0.19901414297427494
0.202,0.19606978624431087
0.203,0.191206373661694
0.20400000000000001,0.1844889841172495
0.20500000000000002,0.17600735106700993
0.20600000000000002,0.16587451133096615
0.20700000000000002,0.15422510422147082
0.20800000000000002,0.14121334750228598
0.209,0.12701072170670924
0.21,0.11180339887498962
0.211,0.09578945573615164
0.212,0.07917591469507282
0.213,0.06217565863993797
0.214,0.04500426751629655
0.215,0.02787682579175272
0.216,0.01100475034139263
0.217,-0.0054073120877278155
0.218,-0.021164469818361745
0.219,-0.036084407473673315
0.22,-0.04999999999999989
0.221,-0.06276167928790072
0.222,-0.07423951713025276
0.223,-0.08432499275643271
0.224,-0.09293241817851643
0.225,-0.09999999999999995
0.226,-0.10549052208437906
0.227,-0.10939163946929358
0.228,-0.11171578004739761
0.229,-0.11249965672087185
0.23,-0.1118033988749895
0.231,-0.1097093180106089
0.232,-0.10632032813137621
0.233,-0.10175804690807116
0.234,-0.09616060865440695
0.23500000000000001,-0.08968022466674193
0.23600000000000002,-0.08248053043344133
0.23700000000000002,-0.07473376254580014
0.23800000000000002,-0.06661781078920981
0.23900000000000002,-0.0583131928190065
0.24,-0.050000000000000086
0.241,-0.04185486339369436
0.242,-0.03404798850648685
0.243,-0.02674030627173317
0.244,-0.02008078584668402
0.245,-0.014203952192020669
0.246,-0.009227648108476816
0.247,-0.005251076484043785
0.248,-0.0023531540185846717
0.249,-0.000591202711379385
0.25,0.0
0.251,-0.0005912027113793572
0.252,-0.00235315401858463
0.253,-0.005251076484043729
0.254,-0.009227648108476733
0.255,-0.01420395219202071
0.256,-0.020080785846684074
0.257,-0.02674030627173303
0.258,-0.034047988506486715
0.259,-0.04185486339369421
0.26,-0.04999999999999992
0.261,-0.058313192819006335
0.262,-0.06661781078920964
0.263,-0.07473376254580043
0.264,-0.08248053043344161
0.265,-0.08968022466674219
0.266,-0.09616060865440701
0.267,-0.10175804690807123
0.268,-0.10632032813137625
0.269,-0.10970931801060894
0.27,-0.11180339887498948
0.271,-0.11249965672087184
0.272,-0.11171578004739756
0.273,-0.10939163946929346
0.274,-0.10549052208437901
0.275,-0.0999999999999999
0.276,-0.09293241817851636
0.277,-0.08432499275643264
0.278,-0.07423951713025267
0.279,-0.06276167928790095
0.28,-0.05000000000000014
0.281,-0.03608440747367278
0.28200000000000003,-0.02116446981836119
0.28300000000000003,-0.00540731208772767
0.28400000000000003,0.011004750341392783
0.28500000000000003,0.027876825791752862
0.28600000000000003,0.045004267516296714
0.28700000000000003,0.062175658639937625
0.28800000000000003,0.0791759146950725
0.289,0.0957894557361513
0.29,0.1118033988749893
0.291,0.12701072170670852
0.292,0.1412133475022857
0.293,0.1542251042214706
0.294,0.16587451133096592
0.295,0.17600735106700974
0.296,0.18448898411724912
0.297,0.1912063736616937
0.298,0.1960697862443109
0.299,0.19901414297427494
0.3,0.2
0.301,0.199014142974275
0.302,0.19606978624431098
0.303,0.19120637366169418
0.304,0.18448898411724973
0.305,0.1760073510670105
0.306,0.1658745113309668
0.307,0.15422510422147087
0.308,0.14121334750228604
0.309,0.12701072170670888
0.31,0.11180339887498969
0.311,0.09578945573615168
0.312,0.07917591469507289
0.313,0.06217565863993802
0.314,0.04500426751629712
0.315,0.027876825791752304
0.316,0.011004750341392228
0.317,-0.005407312087728211
0.318,-0.021164469818361696
0.319,-0.03608440747367325
0.32,-0.049999999999999836
0.321,-0.06276167928790066
0.322,-0.07423951713025242
0.323,-0.08432499275643242
0.324,-0.09293241817851662
0.325,-0.1000000000000001
0.326,-0.10549052208437916
0.327,-0.10939163946929356
0.328,-0.1117157800473976
0.329,-0.11249965672087184
0.33,-0.11180339887498951
0.331,-0.109709318010609
0.332,-0.10632032813137612
0.333,-0.10175804690807105
0.334,-0.09616060865440682
0.335,-0.08968022466674196
0.336,-0.08248053043344138
0.337,-0.07473376254580016
0.338,-0.06661781078920984
0.339,-0.05831319281900653
0.34,-0.050000000000000114
0.341,-0.041854863393693945
0.342,-0.03404798850648646
0.343,-0.02674030627173281
0.34400000000000003,-0.020080785846683852
0.34500000000000003,-0.01420395219202053
0.34600000000000003,-0.009227648108476719
0.34700000000000003,-0.005251076484043715
0.34800000000000003,-0.0023531540185846717
0.34900000000000003,-0.0005912027113793988
0.35000000000000003,0.0
0.35100000000000003,-0.0005912027113794266
0.352,-0.002353154018584616
0.353,-0.005251076484043618
0.354,-0.009227648108476594
0.355,-0.014203952192020391
0.356,-0.020080785846683685
0.357,-0.026740306271732614
0.358,-0.03404798850648669
0.359,-0.04185486339369418
0.36,-0.049999999999999885
0.361,-0.05831319281900629
0.362,-0.06661781078920961
0.363,-0.07473376254579996
0.364,-0.08248053043344115
0.365,-0.08968022466674176
0.366,-0.09616060865440665
0.367,-0.10175804690807119
0.368,-0.10632032813137623
0.369,-0.10970931801060893
0.37,-0.11180339887498947
0.371,-0.11249965672087184
0.372,-0.11171578004739766
0.373,-0.10939163946929364
0.374,-0.1054905220843793
0.375,-0.10000000000000027
0.376,-0.09293241817851638
0.377,-0.08432499275643267
0.378,-0.07423951713025273
0.379,-0.062761679287901
0.38,-0.0500000000000002
0.381,-0.03608440747367366
0.382,-0.0211644698183621
0.383,-0.005407312087728648
0.384,0.01100475034139272
0.385,0.027876825791752796
0.386,0.045004267516296645
0.387,0.06217565863993757
0.388,0.07917591469507243
0.389,0.09578945573615123
0.39,0.11180339887498926
0.391,0.12701072170670846
0.392,0.14121334750228567
0.393,0.15422510422147123
0.394,0.16587451133096648
0.395,0.17600735106701024
0.396,0.1844889841172495
0.397,0.19120637366169402
0.398,0.19606978624431087
0.399,0.19901414297427494
0.4,0.2
0.401,0.1990141429742749
0.402,0.1960697862443108
0.403,0.19120637366169388
0.404,0.18448898411724934
0.405,0.17600735106701
0.406,0.1658745113309662
0.40700000000000003,0.15422510422147093
0.40800000000000003,0.1412133475022861
0.40900000000000003,0.12701072170670893
0.41000000000000003,0.11180339887498884
0.41100000000000003,0.09578945573615082
0.41200000000000003,0.079175914695072
0.41300000000000003,0.06217565863993714
0.41400000000000003,0.0450042675162962
0.41500000000000004,0.02787682579175236
0.41600000000000004,0.01100475034139229
0.417,-0.005407312087727233
0.418,-0.021164469818360752
0.419,-0.036084407473673204
0.42,-0.049999999999999795
0.421,-0.06276167928790062
0.422,-0.07423951713025237
0.423,-0.08432499275643238
0.424,-0.09293241817851614
0.425,-0.09999999999999973
0.426,-0.1054905220843789
0.427,-0.10939163946929353
0.428,-0.11171578004739761
0.429,-0.11249965672087184
0.43,-0.11180339887498951
0.431,-0.10970931801060901
0.432,-0.10632032813137635
0.433,-0.10175804690807136
0.434,-0.09616060865440718
0.435,-0.08968022466674237
0.436,-0.08248053043344139
0.437,-0.07473376254580022
0.438,-0.06661781078920986
0.439,-0.05831319281900656
0.44,-0.05000000000000014
0.441,-0.04185486339369442
0.442,-0.03404798850648692
0.443,-0.02674030627173321
0.444,-0.02008078584668388
0.445,-0.014203952192020558
0.446,-0.009227648108476719
0.447,-0.005251076484043743
0.448,-0.0023531540185846717
0.449,-0.0005912027113793988
0.45,0.0
0.451,-0.0005912027113793572
0.452,-0.0023531540185846023
0.453,-0.0052510764840437985
0.454,-0.00922764810847683
0.455,-0.014203952192020669
0.456,-0.02008078584668402
0.457,-0.026740306271732975
0.458,-0.03404798850648665
0.459,-0.04185486339369415
0.46,-0.04999999999999985
0.461,-0.058313192819006265
0.462,-0.06661781078921004
0.463,-0.07473376254580037
0.464,-0.08248053043344156
0.465,-0.08968022466674212
0.466,-0.09616060865440695
0.467,-0.10175804690807118
0.468,-0.10632032813137622
0.46900000000000003,-0.10970931801060893
0.47000000000000003,-0.11180339887498955
0.47100000000000003,-0.11249965672087185
0.47200000000000003,-0.11171578004739757
0.47300000000000003,-0.10939163946929348
0.47400000000000003,-0.10549052208437906
0.47500000000000003,-0.09999999999999995
0.47600000000000003,-0.09293241817851641
0.47700000000000004,-0.08432499275643271
0.47800000000000004,-0.07423951713025276
0.47900000000000004,-0.06276167928790036
0.48,-0.05000000000000025
0.481,-0.03608440747367372
0.482,-0.02116446981836216
0.483,-0.005407312087728711
0.484,0.011004750341391707
0.485,0.027876825791751762
0.486,0.045004267516295604
0.487,0.06217565863993653
0.488,0.07917591469507236
0.489,0.09578945573615118
0.49,0.11180339887498919
0.491,0.1270107217067084
0.492,0.14121334750228562
0.493,0.15422510422147048
0.494,0.16587451133096584
0.495,0.17600735106700965
0.496,0.1844889841172495
0.497,0.19120637366169402
0.498,0.19606978624431087
0.499,0.19901414297427494
0.5,0.2
0.501,0.199014142974275
0.502,0.19606978624431104
0.503,0.19120637366169424
0.504,0.1844889841172498
0.505,0.17600735106701004
0.506,0.16587451133096626
0.507,0.15422510422147095
0.508,0.14121334750228615
0.509,0.127010721706709
0.51,0.11180339887498893
0.511,0.09578945573615182
0.512,0.07917591469507207
0.513,0.062175658639938174
0.514,0.04500426751629628
0.515,0.0278768257917534
0.516,0.011004750341392353
0.517,-0.005407312087727177
0.518,-0.021164469818361564
0.519,-0.03608440747367395
0.52,-0.049999999999999725
0.521,-0.06276167928790126
0.522,-0.07423951713025234
0.523,-0.08432499275643288
0.524,-0.09293241817851611
0.525,-0.10000000000000006
0.526,-0.1054905220843794
0.527,-0.10939163946929352
0.528,-0.11171578004739768
0.529,-0.11249965672087185
0.53,-0.11180339887498944
0.531,-0.10970931801060903
0.532,-0.10632032813137614
0.533,-0.10175804690807139
0.534,-0.09616060865440686
0.535,-0.08968022466674162
0.536,-0.08248053043344142
0.537,-0.07473376254579978
0.538,-0.0666178107892099
0.539,-0.05831319281900613
0.54,-0.05000000000000018
0.541,-0.04185486339369401
0.542,-0.03404798850648694
0.543,-0.026740306271732864
0.544,-0.020080785846683546
0.545,-0.014203952192020586
0.546,-0.00922764810847651
0.547,-0.005251076484043743
0.548,-0.0023531540185845606
0.549,-0.000591202711379385
0.55,0.0
0.551,-0.0005912027113793572
0.552,-0.0023531540185847133
0.553,-0.005251076484043993
0.554,-0.009227648108476816
0.555,-0.014203952192020947
0.556,-0.02008078584668399
0.557,-0.026740306271733336
0.558,-0.034047988506486625
0.559,-0.04185486339369457
0.56,-0.04999999999999982
0.561,-0.05831319281900671
0.562,-0.06661781078921047
0.5630000000000001,-0.07473376254580034
0.5640000000000001,-0.08248053043344196
0.5650000000000001,-0.08968022466674211
0.5660000000000001,-0.09616060865440727
0.5670000000000001,-0.10175804690807116
0.5680000000000001,-0.10632032813137643
0.5690000000000001,-0.1097093180106089
0.5700000000000001,-0.11180339887498955
0.5710000000000001,-0.11249965672087185
0.5720000000000001,-0.11171578004739757
0.5730000000000001,-0.10939163946929331
0.5740000000000001,-0.10549052208437908
0.5750000000000001,-0.09999999999999962
0.5760000000000001,-0.09293241817851645
0.577,-0.08432499275643328
0.578,-0.0742395171302528
0.579,-0.06276167928790177
0.58,-0.050000000000000315
0.581,-0.036084407473674585
0.582,-0.02116446981836223
0.583,-0.005407312087729682
0.584,0.011004750341391638
0.585,0.027876825791750742
0.586,0.045004267516295535
0.587,0.062175658639937424
0.588,0.07917591469507133
0.589,0.09578945573615112
0.59,0.11180339887498825
0.591,0.12701072170670835
0.592,0.1412133475022848
0.593,0.15422510422147045
0.594,0.16587451133096517
0.595,0.17600735106700963
0.596,0.18448898411724945
0.597,0.19120637366169363
0.598,0.19606978624431087
0.599,0.19901414297427478
0.6,0.2
0.601,0.1990141429742751
0.602,0.19606978624431104
0.603,0.19120637366169457
0.604,0.18448898411724984
0.605,0.17600735106701007
0.606,0.16587451133096695
0.607,0.154225104221471
0.608,0.14121334750228695
0.609,0.12701072170670905
0.61,0.11180339887499074
0.611,0.09578945573615187
0.612,0.07917591469507404
0.613,0.06217565863993822
0.614,0.04500426751629634
0.615,0.027876825791753466
0.616,0.011004750341392415
0.617,-0.005407312087727115
0.618,-0.021164469818361516
0.619,-0.036084407473672274
0.62,-0.049999999999999684
0.621,-0.06276167928790122
0.622,-0.0742395171302523
0.623,-0.08432499275643283
0.624,-0.09293241817851608
0.625,-0.10000000000000003
0.626,-0.10549052208437885
0.627,-0.10939163946929353
0.628,-0.1117157800473975
0.629,-0.11249965672087184
0.63,-0.11180339887498944
0.631,-0.10970931801060904
0.632,-0.10632032813137615
0.633,-0.10175804690807141
0.634,-0.09616060865440687
0.635,-0.08968022466674243
0.636,-0.08248053043344146
0.637,-0.07473376254580072
0.638,-0.06661781078920992
0.639,-0.058313192819006154
0.64,-0.05000000000000021
0.641,-0.041854863393694035
0.642,-0.03404798850648697
0.643,-0.02674030627173289
0.644,-0.020080785846684296
0.645,-0.0142039521920206
0.646,-0.00922764810847701
0.647,-0.005251076484043757
0.648,-0.0023531540185845745
0.649,-0.000591202711379385
0.65,0.0
0.651,-0.0005912027113793433
0.652,-0.0023531540185847133
0.653,-0.005251076484043576
0.654,-0.009227648108476788
0.655,-0.014203952192020322
0.656,-0.020080785846683977
0.657,-0.026740306271733322
0.658,-0.03404798850648659
0.659,-0.04185486339369454
0.66,-0.04999999999999979
0.661,-0.05831319281900667
0.662,-0.0666178107892095
0.663,-0.07473376254580032
0.664,-0.08248053043344192
0.665,-0.08968022466674208
0.666,-0.09616060865440726
0.667,-0.10175804690807115
0.668,-0.1063203281313764
0.669,-0.1097093180106089
0.67,-0.11180339887498954
0.671,-0.11249965672087185
0.672,-0.11171578004739759
0.673,-0.10939163946929333
0.674,-0.10549052208437909
0.675,-0.09999999999999964
0.676,-0.09293241817851648
0.677,-0.08432499275643225
0.678,-0.07423951713025286
0.679,-0.06276167928790044
0.68,-0.05000000000000035
0.681,-0.036084407473673016
0.682,-0.02116446981836055
0.683,-0.00540731208772792
0.684,0.011004750341393456
0.685,0.027876825791752602
0.686,0.0450042675162974
0.687,0.06217565863993736
0.6880000000000001,0.0791759146950732
0.6890000000000001,0.09578945573615104
0.6900000000000001,0.11180339887498997
0.6910000000000001,0.12701072170670996
0.6920000000000001,0.14121334750228626
0.6930000000000001,0.1542251042214718
0.6940000000000001,0.16587451133096637
0.6950000000000001,0.17600735106701065
0.6960000000000001,0.18448898411724945
0.6970000000000001,0.1912063736616943
0.6980000000000001,0.19606978624431082
0.6990000000000001,0.19901414297427503
0.7000000000000001,0.2
0.7010000000000001,0.1990141429742749
0.7020000000000001,0.1960697862443106
0.7030000000000001,0.19120637366169393
0.704,0.18448898411724984
0.705,0.17600735106701115
0.706,0.16587451133096698
0.707,0.15422510422147107
0.708,0.14121334750228703
0.709,0.1270107217067091
0.71,0.11180339887499081
0.711,0.09578945573615194
0.712,0.0791759146950741
0.713,0.0621756586399383
0.714,0.04500426751629834
0.715,0.02787682579175353
0.716,0.011004750341392477
0.717,-0.005407312087727045
0.718,-0.021164469818361453
0.719,-0.036084407473672205
0.72,-0.04999999999999962
0.721,-0.06276167928789979
0.722,-0.07423951713025224
0.723,-0.08432499275643174
0.724,-0.09293241817851605
0.725,-0.1
0.726,-0.10549052208437883
0.727,-0.10939163946929352
0.728,-0.11171578004739749
0.729,-0.11249965672087184
0.73,-0.1118033988749896
0.731,-0.10970931801060904
0.732,-0.10632032813137662
0.733,-0.10175804690807143
0.734,-0.0961606086544069
0.735,-0.08968022466674246
0.736,-0.08248053043344147
0.737,-0.07473376254580075
0.738,-0.06661781078920996
0.739,-0.058313192819007126
0.74,-0.05000000000000025
0.741,-0.041854863393694965
0.742,-0.034047988506487
0.743,-0.026740306271732905
0.744,-0.02008078584668431
0.745,-0.014203952192020614
0.746,-0.009227648108477038
0.747,-0.005251076484043771
0.748,-0.002353154018584838
0.749,-0.0005912027113793988
0.75,0.0
0.751,-0.0005912027113793294
0.752,-0.0023531540185846994
0.753,-0.005251076484043576
0.754,-0.00922764810847676
0.755,-0.014203952192020294
0.756,-0.02008078584668395
0.757,-0.02674030627173249
0.758,-0.03404798850648656
0.759,-0.04185486339369451
0.76,-0.04999999999999975
0.761,-0.05831319281900664
0.762,-0.06661781078920949
0.763,-0.07473376254580029
0.764,-0.08248053043344103
0.765,-0.08968022466674205
0.766,-0.09616060865440654
0.767,-0.10175804690807112
0.768,-0.1063203281313764
0.769,-0.10970931801060889
0.77,-0.11180339887498952
0.771,-0.11249965672087184
0.772,-0.11171578004739759
0.773,-0.10939163946929369
0.774,-0.1054905220843791
0.775,-0.10000000000000037
0.776,-0.09293241817851652
0.777,-0.0843249927564323
0.778,-0.07423951713025288
0.779,-0.06276167928790051
0.78,-0.05000000000000042
0.781,-0.036084407473673065
0.782,-0.02116446981836234
0.783,-0.005407312087727989
0.784,0.011004750341391506
0.785,0.027876825791752533
0.786,0.04500426751629734
0.787,0.0621756586399373
0.788,0.07917591469507312
0.789,0.09578945573615098
0.79,0.11180339887498988
0.791,0.12701072170670824
0.792,0.1412133475022862
0.793,0.15422510422147034
0.794,0.1658745113309663
0.795,0.1760073510670106
0.796,0.18448898411724943
0.797,0.19120637366169427
0.798,0.19606978624431082
0.799,0.199014142974275
0.8,0.2
0.801,0.19901414297427492
0.802,0.19606978624431065
0.803,0.19120637366169396
0.804,0.18448898411724904
0.805,0.17600735106701015
0.806,0.16587451133096578
0.807,0.15422510422147112
0.808,0.14121334750228554
0.809,0.12701072170670916
0.81,0.11180339887498911
0.811,0.09578945573615015
0.812,0.07917591469507226
0.8130000000000001,0.06217565863993643
0.8140000000000001,0.04500426751629648
0.8150000000000001,0.027876825791751672
0.8160000000000001,0.011004750341392554
0.8170000000000001,-0.005407312087728801
0.8180000000000001,-0.02116446981836139
0.8190000000000001,-0.03608440747367379
0.8200000000000001,-0.0500000000000011
0.8210000000000001,-0.0627616792879011
0.8220000000000001,-0.07423951713025344
0.8230000000000001,-0.08432499275643277
0.8240000000000001,-0.0929324181785169
0.8250000000000001,-0.09999999999999998
0.8260000000000001,-0.10549052208437934
0.8270000000000001,-0.10939163946929349
0.8280000000000001,-0.11171578004739767
0.8290000000000001,-0.11249965672087185
0.8300000000000001,-0.11180339887498947
0.8310000000000001,-0.10970931801060874
0.8320000000000001,-0.10632032813137621
0.833,-0.10175804690807144
0.834,-0.09616060865440762
0.835,-0.08968022466674247
0.836,-0.08248053043344236
0.837,-0.07473376254580079
0.838,-0.06661781078920999
0.839,-0.05831319281900717
0.84,-0.05000000000000028
0.841,-0.04185486339369501
0.842,-0.03404798850648705
0.843,-0.026740306271733738
0.844,-0.020080785846684338
0.845,-0.014203952192020641
0.846,-0.009227648108477052
0.847,-0.005251076484043785
0.848,-0.002353154018584852
0.849,-0.0005912027113793988
0.85,0.0
0.851,-0.0005912027113793294
0.852,-0.0023531540185844357
0.853,-0.0052510764840435625
0.854,-0.009227648108476746
0.855,-0.01420395219202028
0.856,-0.020080785846683935
0.857,-0.026740306271732475
0.858,-0.03404798850648653
0.859,-0.04185486339369358
0.86,-0.049999999999999725
0.861,-0.05831319281900567
0.862,-0.06661781078920945
0.863,-0.07473376254580025
0.864,-0.08248053043344102
0.865,-0.08968022466674203
0.866,-0.09616060865440651
0.867,-0.10175804690807111
0.868,-0.10632032813137593
0.869,-0.10970931801060888
0.87,-0.11180339887498937
0.871,-0.11249965672087185
0.872,-0.11171578004739759
0.873,-0.1093916394692937
0.874,-0.10549052208437913
0.875,-0.1000000000000004
0.876,-0.09293241817851654
0.877,-0.08432499275643338
0.878,-0.07423951713025292
0.879,-0.06276167928790193
0.88,-0.05000000000000046
0.881,-0.036084407473673114
0.882,-0.021164469818362418
0.883,-0.0054073120877280514
0.884,0.011004750341391437
0.885,0.027876825791752467
0.886,0.04500426751629534
0.887,0.06217565863993722
0.888,0.07917591469507305
0.889,0.09578945573615091
0.89,0.11180339887498983
0.891,0.12701072170670819
0.892,0.14121334750228617
0.893,0.1542251042214703
0.894,0.16587451133096628
0.895,0.17600735106700952
0.896,0.1844889841172494
0.897,0.19120637366169424
0.898,0.19606978624431082
0.899,0.199014142974275
0.9,0.2
0.901,0.19901414297427492
0.902,0.1960697862443111
0.903,0.191206373661694
0.904,0.18448898411724993
0.905,0.17600735106701018
0.906,0.1658745113309658
0.907,0.15422510422147118
0.908,0.1412133475022856
0.909,0.1270107217067092
0.91,0.11180339887498916
0.911,0.09578945573615208
0.912,0.07917591469507233
0.913,0.06217565863993842
0.914,0.04500426751629654
0.915,0.027876825791751735
0.916,0.011004750341392616
0.917,-0.005407312087728745
0.918,-0.02116446981836133
0.919,-0.03608440747367374
0.92,-0.04999999999999952
0.921,-0.06276167928790106
0.922,-0.07423951713025218
0.923,-0.08432499275643272
0.924,-0.09293241817851688
0.925,-0.09999999999999995
0.926,-0.10549052208437931
0.927,-0.10939163946929348
0.928,-0.11171578004739766
0.929,-0.11249965672087185
0.93,-0.11180339887498945
0.931,-0.10970931801060907
0.932,-0.10632032813137621
0.933,-0.10175804690807089
0.934,-0.09616060865440694
0.935,-0.08968022466674172
0.936,-0.08248053043344156
0.937,-0.07473376254579991
0.9380000000000001,-0.06661781078921003
0.9390000000000001,-0.05831319281900625
0.9400000000000001,-0.04999999999999938
0.9410000000000001,-0.041854863393694125
0.9420000000000001,-0.034047988506486215
0.9430000000000001,-0.02674030627173296
0.9440000000000001,-0.020080785846683658
0.9450000000000001,-0.014203952192020655
0.9460000000000001,-0.009227648108476552
0.9470000000000001,-0.0052510764840437985
0.9480000000000001,-0.0023531540185846023
0.9490000000000001,-0.0005912027113792739
0.9500000000000001,0.0
0.9510000000000001,-0.0005912027113794543
0.9520000000000001,-0.0023531540185846855
0.9530000000000001,-0.005251076484043923
0.9540000000000001,-0.009227648108476733
0.9550000000000001,-0.014203952192020877
0.9560000000000001,-0.020080785846683893
0.9570000000000001,-0.02674030627173324
0.9580000000000001,-0.03404798850648736
0.9590000000000001,-0.041854863393694444
0.96,-0.04999999999999969
0.961,-0.05831319281900563
0.962,-0.06661781078920942
0.963,-0.07473376254579933
0.964,-0.08248053043344097
0.965,-0.08968022466674122
0.966,-0.09616060865440651
0.967,-0.10175804690807108
0.968,-0.1063203281313759
0.969,-0.10970931801060888
0.97,-0.11180339887498936
0.971,-0.11249965672087184
0.972,-0.11171578004739777
0.973,-0.10939163946929371
0.974,-0.10549052208437967
0.975,-0.10000000000000042
